Date,Open,High,Low,Close,Volume
3/20/2006,1.25,1.25,1.25,1.25,1745
3/17/2006,1.3,1.3,1.12,1.2,36000
3/16/2006,1.3,1.35,1.3,1.35,8300
3/15/2006,1.35,1.35,1.35,1.35,2850
3/14/2006,1.3,1.35,1.3,1.3,2500
3/10/2006,1.35,1.35,1.35,1.35,3000
3/8/2006,1.45,1.49,1.4,1.4,12500
3/7/2006,1.4,1.5,1.4,1.4,14500
3/2/2006,1.5,1.5,1.35,1.5,2780
3/1/2006,1.6,1.6,1.4,1.6,20600
2/22/2006,1.45,1.6,1.45,1.6,2000
2/17/2006,1.45,1.6,1.45,1.6,11500
2/16/2006,1.55,1.55,1.45,1.55,11000
2/13/2006,1.6,1.75,1.55,1.75,43600
2/3/2006,1.5,1.6,1.4,1.6,49500
2/2/2006,1.65,1.65,1.5,1.65,16500
2/1/2006,1.65,1.65,1.65,1.65,5500
1/31/2006,1.55,1.65,1.55,1.65,6500
1/30/2006,1.5,1.55,1.49,1.55,9700
1/27/2006,1.58,1.58,1.58,1.58,10000
1/26/2006,1.68,1.7,1.5,1.6,336500
1/25/2006,1.4,1.75,1.35,1.7,26900
1/24/2006,1.5,1.5,1.5,1.5,500
1/23/2006,1.65,1.65,1.5,1.5,2500
1/20/2006,1.7,1.75,1.67,1.67,10000
1/18/2006,1.6,1.65,1.6,1.65,3000
1/17/2006,1.7,1.7,1.35,1.6,15100
1/13/2006,1.3,1.6,1.3,1.6,18000
1/12/2006,1.43,1.43,1.35,1.43,21094
1/11/2006,1.35,1.45,1.25,1.45,23000
1/10/2006,1.5,1.5,1.3,1.45,22750
1/9/2006,1.8,1.85,1.11,1.5,125950
1/6/2006,1.85,1.9,1.85,1.85,2756
1/5/2006,1.85,1.95,1.85,1.85,37366
1/4/2006,2,2,1.75,2,199030
1/3/2006,1.85,2.05,1.7,2,328400
12/30/2005,1.45,1.9,1.4,1.9,659143
12/29/2005,1.5,1.5,1.5,1.5,500
12/28/2005,1.65,1.65,1.65,1.65,250
12/23/2005,1.5,1.65,1.5,1.65,40960
12/22/2005,1.5,1.5,1.5,1.5,370000
12/20/2005,1.43,1.55,1.35,1.55,64000
12/19/2005,1.53,1.53,1.45,1.53,19000
12/15/2005,1.55,1.55,1.54,1.55,6000
12/14/2005,1.48,1.55,1.48,1.55,1891
12/13/2005,1.5,1.55,1.5,1.55,3500
12/12/2005,1.6,1.6,1.5,1.5,3500
12/9/2005,1.65,1.65,1.6,1.6,600
12/8/2005,1.69,1.7,1.6,1.69,1881
12/7/2005,1.69,1.69,1.6,1.6,2700
12/6/2005,1.67,1.67,1.65,1.65,1500
12/5/2005,1.6,1.75,1.58,1.7,18882
12/2/2005,1.55,1.6,1.51,1.6,10900
12/1/2005,1.45,1.55,1.41,1.55,6000
11/30/2005,1.45,1.55,1.45,1.55,3200
11/29/2005,1.45,1.55,1.4,1.55,6000
11/23/2005,1.55,1.6,1.55,1.6,4000
11/22/2005,1.5,1.6,1.5,1.6,4650
11/21/2005,1.28,1.6,1.28,1.6,17087
11/18/2005,1.25,1.65,1.25,1.65,71900
11/17/2005,1.3,1.3,1.25,1.28,11137
11/16/2005,1.2,1.25,1.2,1.25,7400
11/15/2005,1.1,1.3,1.05,1.2,25867
11/14/2005,1.15,1.21,1.05,1.05,10250
11/11/2005,0.88,1.2,0.85,1.15,187800
11/9/2005,0.89,0.9,0.85,0.9,671000
11/8/2005,0.8,0.89,0.8,0.85,642250
11/7/2005,0.85,0.91,0.78,0.85,42250
11/4/2005,0.93,1.01,0.93,0.93,34100
11/3/2005,0.85,0.9,0.85,0.9,8050
11/2/2005,0.85,0.9,0.85,0.9,17500
11/1/2005,0.85,0.94,0.85,0.94,4000
10/31/2005,0.85,0.94,0.85,0.94,3500
10/28/2005,0.89,0.89,0.85,0.89,15000
10/26/2005,0.94,0.94,0.94,0.94,700
10/25/2005,0.83,0.94,0.83,0.94,9000
10/24/2005,0.86,0.9,0.86,0.9,8200
10/19/2005,0.86,1.01,0.86,0.99,14200
10/17/2005,0.99,0.99,0.99,0.99,200
10/14/2005,1.01,1.01,0.95,0.99,17040
10/13/2005,0.86,1.01,0.86,1.01,8945
10/12/2005,0.83,1.05,0.83,0.95,53200
10/11/2005,0.9,0.95,0.85,0.93,94500
10/10/2005,1.04,1.04,1.02,1.04,2100
10/7/2005,1.09,1.04,1.03,1.04,7500
10/6/2005,0.85,1.08,0.85,1,80700
10/5/2005,0.85,0.85,0.8,0.8,9500
10/4/2005,0.71,0.85,0.71,0.85,5450
10/3/2005,0.85,0.85,0.65,0.7,17100
9/30/2005,0.8,0.85,0.8,0.85,26745
9/29/2005,0.75,0.75,0.75,0.75,17469
9/26/2005,0.7,0.73,0.7,0.73,7500
9/21/2005,0.73,0.8,0.6,0.65,66550
9/20/2005,0.64,0.7,0.64,0.7,23800
9/19/2005,0.61,0.61,0.6,0.6,65000
9/16/2005,0.6,0.65,0.6,0.61,53000
9/15/2005,0.65,0.65,0.55,0.55,17500
9/14/2005,0.65,0.65,0.65,0.65,20000
9/12/2005,0.65,0.65,0.65,0.65,220900
9/9/2005,0.68,0.68,0.6,0.6,6000
9/6/2005,0.7,0.7,0.7,0.7,2500
9/2/2005,0.7,0.7,0.7,0.7,12500
8/31/2005,0.68,0.68,0.68,0.68,11500
8/30/2005,0.65,0.68,0.61,0.68,21500
8/29/2005,0.7,0.7,0.55,0.55,23500
8/26/2005,0.7,0.7,0.7,0.7,17500
8/25/2005,0.7,0.75,0.7,0.75,15000
8/24/2005,0.82,0.82,0.8,0.8,4000
8/23/2005,0.69,0.82,0.69,0.75,224200
8/18/2005,0.6,0.6,0.6,0.6,2000
8/17/2005,0.84,0.84,0.66,0.75,7500
8/16/2005,0.4,1.37,0.4,1.01,118300
8/10/2005,0.4,0.4,0.4,0.4,5000
8/9/2005,0.4,0.4,0.4,0.4,1050
8/8/2005,0.4,0.45,0.4,0.41,8500
8/4/2005,0.4,0.4,0.4,0.4,5000
8/3/2005,0.37,0.4,0.33,0.4,43000
8/2/2005,0.38,0.4,0.35,0.37,17450
7/27/2005,0.51,0.51,0.51,0.51,3000
7/26/2005,0.5,0.5,0.33,0.43,127500
7/25/2005,0.58,0.58,0.46,0.46,12500
7/22/2005,0.39,0.6,0.39,0.58,150500
7/21/2005,0.39,0.39,0.39,0.39,10000
7/13/2005,0.37,0.37,0.3,0.3,16100
7/12/2005,0.37,0.4,0.37,0.4,11000
7/11/2005,0.37,0.37,0.37,0.37,5000
7/6/2005,0.25,0.4,0.25,0.37,139084
6/23/2005,0.22,0.22,0.22,0.22,2300
6/22/2005,0.25,0.25,0.25,0.25,10500
6/21/2005,0.28,0.28,0.25,0.25,37300
6/13/2005,0.3,0.3,0.3,0.3,5000
6/9/2005,0.3,0.3,0.3,0.3,5000
6/7/2005,0.32,0.32,0.32,0.32,3000
6/6/2005,0.35,0.35,0.35,0.35,4000
5/23/2005,0.35,0.35,0.35,0.35,5000
5/16/2005,0.35,0.35,0.25,0.25,28000
5/6/2005,0.4,0.4,0.4,0.4,5000
5/5/2005,0.33,0.33,0.33,0.33,5000
5/4/2005,0.33,0.33,0.33,0.33,2000
5/3/2005,0.36,0.36,0.36,0.36,2000
5/2/2005,0.4,0.4,0.4,0.4,5000
4/29/2005,0.43,0.43,0.4,0.4,12500
4/28/2005,0.4,0.45,0.4,0.44,34500
4/27/2005,0.28,0.35,0.27,0.35,51000
4/26/2005,0.27,0.27,0.27,0.27,5000
4/25/2005,0.27,0.27,0.27,0.27,5103
4/21/2005,0.24,0.24,0.24,0.24,10000
4/19/2005,0.21,0.23,0.21,0.23,12000
4/18/2005,0.2,0.23,0.18,0.21,60177
4/13/2005,0.22,0.22,0.2,0.2,2000
4/11/2005,0.22,0.22,0.22,0.22,10000
4/8/2005,0.22,0.22,0.22,0.22,10000
3/29/2005,0.23,0.25,0.23,0.25,8000
3/28/2005,0.2,0.26,0.2,0.26,78000
3/24/2005,0.22,0.22,0.2,0.2,10800
3/23/2005,0.18,0.24,0.18,0.22,82000
3/22/2005,0.23,0.23,0.13,0.18,101800
3/21/2005,0.23,0.23,0.23,0.23,4000
3/18/2005,0.22,0.22,0.16,0.22,20000
3/11/2005,0.22,0.24,0.22,0.24,20000
3/10/2005,0.18,0.18,0.18,0.18,2500
3/7/2005,0.23,0.23,0.21,0.21,15000
3/4/2005,0.22,0.23,0.22,0.23,10000
3/3/2005,0.17,0.22,0.17,0.22,75000
3/1/2005,0.17,0.17,0.17,0.17,5000
2/28/2005,0.25,0.25,0.14,0.18,260651
2/25/2005,0.23,0.25,0.23,0.25,20000
2/15/2005,0.2,0.2,0.2,0.2,4000
2/9/2005,0.21,0.21,0.2,0.2,16700
2/7/2005,0.24,0.24,0.24,0.24,12500
2/4/2005,0.22,0.22,0.22,0.22,5000
2/1/2005,0.2,0.22,0.2,0.22,10000
1/26/2005,0.22,0.22,0.22,0.22,10000
1/20/2005,0.22,0.22,0.22,0.22,5000
1/19/2005,0.2,0.2,0.2,0.2,200
1/18/2005,0.22,0.22,0.22,0.22,10000
1/13/2005,0.2,0.25,0.2,0.2,22000
1/11/2005,0.25,0.25,0.25,0.25,700
1/10/2005,0.25,0.25,0.25,0.25,350
1/6/2005,0.25,0.25,0.22,0.22,15000
1/5/2005,0.22,0.23,0.21,0.23,20000
1/4/2005,0.27,0.27,0.23,0.25,47700
1/3/2005,0.3,0.35,0.3,0.32,32100
12/31/2004,0.25,0.35,0.22,0.35,105750
12/30/2004,0.3,0.32,0.19,0.22,287600
12/13/2004,0.14,0.14,0.14,0.14,5000
12/8/2004,0.15,0.16,0.15,0.16,10000
12/7/2004,0.17,0.17,0.15,0.15,20625
12/2/2004,0.21,0.21,0.2,0.21,31800
12/1/2004,0.18,0.21,0.17,0.21,249500
11/30/2004,0.15,0.18,0.15,0.18,25000
11/29/2004,0.13,0.18,0.13,0.18,14500
11/24/2004,0.11,0.18,0.1,0.15,277000
11/23/2004,0.08,0.1,0.08,0.1,147000
11/22/2004,0.07,0.07,0.07,0.07,22000
11/18/2004,0.07,0.07,0.07,0.07,10000
10/19/2004,0.07,0.07,0.07,0.07,662
10/6/2004,0.07,0.08,0.07,0.08,10625
9/27/2004,0.11,0.13,0.1,0.13,58500
9/24/2004,0.07,0.1,0.07,0.1,35000
9/15/2004,0.1,0.1,0.1,0.1,6400
9/13/2004,0.06,0.06,0.06,0.06,11000
9/10/2004,0.07,0.07,0.07,0.07,3000
9/3/2004,0.08,0.08,0.08,0.08,10000
9/1/2004,0.08,0.1,0.08,0.09,17000
8/31/2004,0.09,0.09,0.09,0.09,5000
8/30/2004,0.12,0.12,0.08,0.08,95500
8/27/2004,0.12,0.12,0.12,0.12,0
8/26/2004,0.12,0.12,0.12,0.12,0
8/25/2004,0.12,0.12,0.12,0.12,0
8/24/2004,0.12,0.12,0.12,0.12,0
8/23/2004,0.15,0.15,0.15,0.15,5000
8/20/2004,0.15,0.15,0.15,0.15,0
8/19/2004,0.15,0.17,0.15,0.17,137000
8/18/2004,0.17,0.17,0.13,0.13,29000
8/17/2004,0.12,0.12,0.12,0.12,0
8/16/2004,0.12,0.12,0.12,0.12,0
8/13/2004,0.12,0.12,0.12,0.12,2000
8/12/2004,0.12,0.12,0.12,0.12,0
8/11/2004,0.12,0.12,0.12,0.12,0
8/10/2004,0.15,0.15,0.15,0.15,100000
8/9/2004,0.15,0.15,0.15,0.15,0
8/6/2004,0.15,0.15,0.15,0.15,0
8/5/2004,0.15,0.15,0.15,0.15,0
8/4/2004,0.2,0.2,0.2,0.2,12500
8/3/2004,0.2,0.2,0.2,0.2,0
8/2/2004,0.2,0.2,0.2,0.2,0
7/30/2004,0.2,0.2,0.2,0.2,0
7/29/2004,0.2,0.2,0.2,0.2,9000
7/28/2004,0.22,0.22,0.22,0.22,25000
7/27/2004,0.29,0.35,0.29,0.35,40000
7/26/2004,0.16,0.24,0.16,0.22,96850
7/23/2004,0.14,0.14,0.14,0.14,30000
7/22/2004,0.14,0.14,0.14,0.14,29500
7/21/2004,0.14,0.14,0.14,0.14,3000
7/20/2004,0.14,0.14,0.14,0.14,0
7/19/2004,0.15,0.15,0.15,0.15,10000
7/16/2004,0.15,0.15,0.14,0.15,56850
7/15/2004,0.15,0.15,0.15,0.15,0
7/14/2004,0.15,0.15,0.15,0.15,0
7/13/2004,0.15,0.15,0.15,0.15,0
7/12/2004,0.16,0.16,0.16,0.16,0
7/9/2004,0.25,0.25,0.2,0.2,85000
7/8/2004,0.22,0.22,0.22,0.22,5000
7/7/2004,0.15,0.2,0.15,0.2,8300
7/6/2004,0.15,0.15,0.15,0.15,0
7/2/2004,0.21,0.21,0.21,0.21,10000
7/1/2004,0.15,0.23,0.15,0.23,36950
6/30/2004,0.1,0.18,0.1,0.15,198100
6/29/2004,0.11,0.11,0.1,0.1,90000
6/28/2004,0.1,0.11,0.1,0.1,125000
6/25/2004,0.1,0.11,0.09,0.11,24000
6/24/2004,0.08,0.08,0.08,0.08,0
6/23/2004,0.08,0.08,0.08,0.08,0
6/22/2004,0.08,0.08,0.08,0.08,0
6/21/2004,0.08,0.08,0.08,0.08,0
6/18/2004,0.07,0.07,0.07,0.07,0
6/17/2004,0.07,0.07,0.07,0.07,0
6/16/2004,0.07,0.07,0.07,0.07,0
6/15/2004,0.07,0.08,0.07,0.08,10000
6/14/2004,0.08,0.08,0.08,0.08,23000
6/10/2004,0.12,0.12,0.1,0.1,6000
6/9/2004,0.08,0.08,0.08,0.08,0
6/8/2004,0.08,0.08,0.08,0.08,0
6/7/2004,0.08,0.08,0.08,0.08,0
6/4/2004,0.08,0.08,0.08,0.08,0
6/3/2004,0.08,0.08,0.08,0.08,0
6/2/2004,0.1,0.1,0.1,0.1,5000
6/1/2004,0.08,0.08,0.08,0.08,0
5/28/2004,0.09,0.09,0.09,0.09,24500
5/27/2004,0.09,0.09,0.09,0.09,5000
5/26/2004,0.09,0.09,0.09,0.09,0
5/25/2004,0.08,0.08,0.08,0.08,0
5/24/2004,0.08,0.08,0.08,0.08,0
5/21/2004,0.08,0.08,0.08,0.08,0
5/20/2004,0.08,0.08,0.08,0.08,0
5/19/2004,0.08,0.08,0.08,0.08,0
5/18/2004,0.08,0.08,0.08,0.08,0
5/17/2004,0.08,0.08,0.08,0.08,0
5/14/2004,0.08,0.08,0.08,0.08,0
5/13/2004,0.11,0.11,0.09,0.09,18700
5/12/2004,0.08,0.08,0.08,0.08,0
5/11/2004,0.09,0.09,0.09,0.09,25000
5/10/2004,0.08,0.08,0.08,0.08,1000
5/7/2004,0.08,0.08,0.08,0.08,0
5/6/2004,0.09,0.09,0.09,0.09,15000
5/5/2004,0.09,0.09,0.09,0.09,5000
5/4/2004,0.09,0.09,0.09,0.09,5000
5/3/2004,0.13,0.13,0.11,0.11,14450
4/30/2004,0.13,0.13,0.11,0.11,10000
4/29/2004,0.08,0.08,0.08,0.08,5000
4/28/2004,0.08,0.08,0.08,0.08,0
4/27/2004,0.08,0.08,0.08,0.08,0
4/26/2004,0.08,0.08,0.08,0.08,0
4/23/2004,0.08,0.08,0.08,0.08,0
4/22/2004,0.08,0.11,0.08,0.11,11900
4/21/2004,0.08,0.08,0.08,0.08,0
4/20/2004,0.1,0.1,0.1,0.1,20000
4/19/2004,0.09,0.09,0.09,0.09,0
4/16/2004,0.08,0.08,0.08,0.08,0
4/15/2004,0.08,0.08,0.08,0.08,0
4/14/2004,0.1,0.1,0.1,0.1,35000
4/13/2004,0.07,0.07,0.07,0.07,0
4/12/2004,0.07,0.07,0.07,0.07,0
4/8/2004,0.08,0.08,0.08,0.08,10000
4/7/2004,0.08,0.08,0.08,0.08,0
4/6/2004,0.08,0.08,0.08,0.08,0
4/5/2004,0.08,0.08,0.08,0.08,0
4/2/2004,0.08,0.08,0.08,0.08,0
4/1/2004,0.08,0.08,0.08,0.08,0
3/31/2004,0.08,0.08,0.08,0.08,500
3/30/2004,0.08,0.08,0.08,0.08,0
3/29/2004,0.08,0.08,0.08,0.08,0
3/26/2004,0.08,0.08,0.08,0.08,0
3/25/2004,0.08,0.08,0.08,0.08,0
3/24/2004,0.08,0.08,0.08,0.08,0
3/23/2004,0.08,0.08,0.08,0.08,0
3/22/2004,0.08,0.08,0.08,0.08,0
3/19/2004,0.07,0.07,0.07,0.07,0
3/18/2004,0.07,0.07,0.07,0.07,0
3/17/2004,0.07,0.07,0.07,0.07,9000
3/16/2004,0.13,0.13,0.13,0.13,500
3/15/2004,0.07,0.07,0.07,0.07,0
3/12/2004,0.1,0.1,0.07,0.07,76500
3/11/2004,0.1,0.1,0.1,0.1,1500
3/10/2004,0.11,0.11,0.11,0.11,32950
3/9/2004,0.07,0.07,0.07,0.07,0
3/8/2004,0.08,0.08,0.08,0.08,14500
3/5/2004,0.07,0.07,0.07,0.07,4000
3/4/2004,0.08,0.08,0.08,0.08,0
3/3/2004,0.08,0.08,0.08,0.08,0
3/2/2004,0.08,0.08,0.08,0.08,0
3/1/2004,0.08,0.08,0.08,0.08,10000
2/27/2004,0.06,0.06,0.06,0.06,30000
2/26/2004,0.06,0.06,0.06,0.06,0
2/25/2004,0.07,0.08,0.07,0.08,30000
2/24/2004,0.07,0.07,0.07,0.07,0
2/20/2004,0.1,0.1,0.1,0.1,0
2/19/2004,0.09,0.09,0.09,0.09,0
2/18/2004,0.09,0.09,0.09,0.09,0
2/17/2004,0.09,0.09,0.09,0.09,0
2/13/2004,0.09,0.09,0.09,0.09,0
2/12/2004,0.08,0.08,0.08,0.08,0
2/11/2004,0.08,0.08,0.08,0.08,0
2/10/2004,0.08,0.08,0.08,0.08,0
2/9/2004,0.1,0.1,0.1,0.1,25000
2/6/2004,0.1,0.12,0.08,0.08,179500
2/5/2004,0.1,0.1,0.1,0.1,15000
2/4/2004,0.06,0.06,0.06,0.06,0
2/3/2004,0.06,0.06,0.06,0.06,0
2/2/2004,0.06,0.06,0.06,0.06,0
1/30/2004,0.06,0.06,0.06,0.06,0
1/29/2004,0.06,0.06,0.06,0.06,0
1/28/2004,0.06,0.06,0.06,0.06,0
1/27/2004,0.06,0.06,0.06,0.06,0
1/26/2004,0.06,0.06,0.06,0.06,0
1/23/2004,0.06,0.06,0.06,0.06,0
1/22/2004,0.06,0.06,0.06,0.06,0
1/21/2004,0.06,0.06,0.06,0.06,0
1/20/2004,0.06,0.06,0.06,0.06,0
1/16/2004,0.06,0.06,0.06,0.06,54500
1/15/2004,0.06,0.06,0.06,0.06,0
1/14/2004,0.06,0.06,0.06,0.06,40260
1/13/2004,0.06,0.06,0.06,0.06,0
1/12/2004,0.06,0.06,0.06,0.06,0
1/9/2004,0.06,0.06,0.06,0.06,0
1/8/2004,0.06,0.06,0.06,0.06,0
1/7/2004,0.06,0.06,0.06,0.06,0
1/6/2004,0.06,0.06,0.06,0.06,0
1/5/2004,0.06,0.06,0.06,0.06,12000
1/2/2004,0.06,0.06,0.06,0.06,0
12/31/2003,0.06,0.06,0.06,0.06,0
12/30/2003,0.06,0.06,0.06,0.06,0
12/29/2003,0.06,0.06,0.06,0.06,0
12/26/2003,0.06,0.06,0.06,0.06,0
12/24/2003,0.06,0.06,0.06,0.06,0
12/23/2003,0.06,0.06,0.06,0.06,0
12/22/2003,0.06,0.06,0.06,0.06,0
12/19/2003,0.06,0.06,0.06,0.06,0
12/18/2003,0.06,0.06,0.06,0.06,0
12/17/2003,0.06,0.06,0.06,0.06,0
12/16/2003,0.06,0.06,0.06,0.06,0
12/15/2003,0.06,0.06,0.06,0.06,50000
12/12/2003,0.06,0.06,0.06,0.06,0
12/11/2003,0.05,0.05,0.05,0.05,0
12/10/2003,0.05,0.05,0.05,0.05,0
12/9/2003,0.05,0.05,0.05,0.05,0
12/8/2003,0.05,0.05,0.05,0.05,0
12/5/2003,0.05,0.05,0.05,0.05,0
12/4/2003,0.05,0.05,0.05,0.05,0
12/3/2003,0.05,0.05,0.05,0.05,0
12/2/2003,0.05,0.05,0.05,0.05,0
12/1/2003,0.06,0.06,0.05,0.05,8800
11/28/2003,0.06,0.06,0.06,0.06,0
11/26/2003,0.06,0.06,0.06,0.06,0
11/25/2003,0.06,0.06,0.06,0.06,0
11/24/2003,0.06,0.06,0.06,0.06,0
11/21/2003,0.05,0.05,0.05,0.05,0
11/20/2003,0.05,0.05,0.05,0.05,0
11/19/2003,0.05,0.05,0.05,0.05,0
11/18/2003,0.05,0.05,0.05,0.05,600
11/17/2003,0.1,0.1,0.1,0.1,200
11/14/2003,0.09,0.09,0.07,0.07,25000
11/13/2003,0.09,0.09,0.09,0.09,0
11/12/2003,0.09,0.09,0.09,0.09,0
11/11/2003,0.09,0.09,0.09,0.09,0
11/10/2003,0.1,0.1,0.08,0.08,101000
11/7/2003,0.1,0.11,0.08,0.08,77000
11/6/2003,0.06,0.06,0.06,0.06,662
11/5/2003,0.08,0.12,0.08,0.12,2000
11/4/2003,0.06,0.06,0.06,0.06,0
11/3/2003,0.15,0.15,0.15,0.15,50000
10/31/2003,0.05,0.05,0.05,0.05,0
10/30/2003,0.03,0.03,0.03,0.03,0
10/29/2003,0.03,0.04,0.03,0.04,4000
10/28/2003,0.03,0.03,0.03,0.03,0
10/27/2003,0.03,0.03,0.03,0.03,1800
10/24/2003,0.03,0.03,0.03,0.03,500
10/23/2003,0.12,0.12,0.12,0.12,50000
10/22/2003,0.03,0.03,0.03,0.03,2000
10/21/2003,0.03,0.03,0.03,0.03,2500
10/20/2003,0.03,0.03,0.03,0.03,0
10/17/2003,0.05,0.05,0.05,0.05,1500
10/16/2003,0.04,0.04,0.04,0.04,0
10/15/2003,0.04,0.04,0.04,0.04,0
10/14/2003,0.04,0.04,0.04,0.04,0
10/13/2003,0.04,0.04,0.04,0.04,0
10/10/2003,0.03,0.03,0.03,0.03,26100
10/9/2003,0.03,0.03,0.03,0.03,0
10/8/2003,0.03,0.03,0.03,0.03,0
10/7/2003,0.06,0.1,0.06,0.1,15700
10/6/2003,0.03,0.03,0.03,0.03,0
10/3/2003,0.1,0.1,0.1,0.1,7000
10/2/2003,0.01,0.01,0.01,0.01,364500
9/23/2003,0.1,0.1,0.1,0.1,5000
9/17/2003,0.1,0.1,0.1,0.1,6500
9/16/2003,0.01,0.1,0.01,0.1,105000
9/15/2003,0.08,0.08,0.01,0.01,20000
